"source_path"	"classification"	"repo_owner"	"repo_target_path"	"obsidian_target_folder"	"obsidian_note_title"	"ignored_artifact_target"	"retention_decision"	"privacy_risk"	"referrer_status"	"required_before_move"	"destructive_allowed_now"	"notes"
"docs/superpowers/validation/evidence_overlay_interpretation_guide.html"	"repo_keep_current"	"docs/superpowers/validation/evidence_overlay_interpretation_guide.html/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/superpowers/validation/evidence_overlay_interpretation_guide.html"	""	""	""	"keep_contract"	"low"	"none"	"keep original tracked HTML guide in repo; do not relocate or migrate to Obsidian by default"	"no"	"human-facing validation HTML guide; checker-readable repo artifact"
"docs/superpowers/validation/identity_coherence_v04_8raw_acceptance_handoff.md"	"repo_relocate"	"docs/superpowers/validation/identity_coherence_v04_8raw_acceptance_handoff.md/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/identity_coherence_v04_8raw_acceptance_handoff.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/inter_reviewer_agreement_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/inter_reviewer_agreement_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/inter_reviewer_agreement_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_ai_challenge_queue_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_ai_challenge_queue_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_ai_challenge_queue_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_ai_challenge_result_log_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_ai_challenge_result_log_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_ai_challenge_result_log_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_ai_challenge_result_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_ai_challenge_result_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_ai_challenge_result_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_ai_challenge_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_ai_challenge_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_ai_challenge_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_ai_challenge_template_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_ai_challenge_template_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_ai_challenge_template_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_failure_modes_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_failure_modes_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_failure_modes_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_label_readme_v1.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_label_readme_v1.md/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_label_readme_v1.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_label_template_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_label_template_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_label_template_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_next_action_plan_v1.tsv"	"repo_relocate"	"docs/superpowers/validation/lockbox_next_action_plan_v1.tsv/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_next_action_plan_v1.tsv"	""	""	""	"keep_contract"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_next_action_summary_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_next_action_summary_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_next_action_summary_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_owner_boundary_confirmation_v1.json"	"repo_relocate"	"docs/superpowers/validation/lockbox_owner_boundary_confirmation_v1.json/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_owner_boundary_confirmation_v1.json"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_030FE0B6917F8D9F8B9D8ADC.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_030FE0B6917F8D9F8B9D8ADC.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_076AF8256719E8E35B0460FD.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_076AF8256719E8E35B0460FD.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_08C8FD0E89F6E589773AE1AA.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_08C8FD0E89F6E589773AE1AA.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_09BD8E7C859E7C59D0F077C7.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_09BD8E7C859E7C59D0F077C7.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_10F4D981757739EFD7FCB1D5.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_10F4D981757739EFD7FCB1D5.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_19541A4E5E6D70A6488B6D4C.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_19541A4E5E6D70A6488B6D4C.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_1B346808EB5F8C1F2B2AB9E4.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_1B346808EB5F8C1F2B2AB9E4.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_27DA7514FB16E62514570CA7.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_27DA7514FB16E62514570CA7.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_29015BBF4E30355958452E61.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_29015BBF4E30355958452E61.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_2A320BBD77688F03855F965E.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_2A320BBD77688F03855F965E.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
"docs/superpowers/validation/lockbox_review_packets_v1/LOCKBOXV1_2CC1EDBA6F4D4DE349A821D0.md"	"repo_relocate"	"docs/superpowers/validation/lockbox_review_packets_v1/README.md; docs/superpowers/validation/ARTIFACT_INVENTORY.tsv"	"docs/validation/lockbox_review_packets_v1/LOCKBOXV1_2CC1EDBA6F4D4DE349A821D0.md"	""	""	""	"keep_summary"	"low"	"blocked"	"move/check family as a retained bundle; update checker paths/referrers; rerun retention checker"	"no"	"classified from validation artifact inventory; family-level owner, not generic retention policy"
